year,month,day,tank,size,trt,Leftover (g)
2017,3,19,16,small,0.5%,0.000
2017,3,19,17,small,2.0%,0.000
2017,3,19,18,large,0.0%,0.000
2017,3,19,19,small,1.0%,0.000
2017,3,19,20,large,0.5%,0.000
2017,3,19,21,small,0.0%,0.000
2017,3,19,22,small,2.0%,0.000
2017,3,19,23,large,0.5%,0.000
2017,3,19,24,small,1.0%,0.000
2017,3,19,25,large,0.0%,0.000
2017,3,19,26,small,1.0%,0.000
2017,3,19,27,small,2.0%,0.000
2017,3,19,28,small,0.5%,0.000
2017,3,19,29,small,0.5%,0.000
2017,3,19,30,small,2.0%,0.000
2017,3,19,31,small,0.0%,0.000
2017,3,19,32,large,1.0%,0.000
2017,3,19,33,small,0.5%,0.000
2017,3,19,34,large,1.0%,0.000
2017,3,19,35,small,0.0%,0.000
2017,3,19,36,large,2.0%,0.000
2017,3,20,1,large,0.5%,0.160
2017,3,20,2,large,2.0%,1.259
2017,3,20,3,small,0.0%,0.000
2017,3,20,4,small,1.0%,0.104
2017,3,20,5,large,1.0%,0.499
2017,3,20,6,large,0.0%,0.000
2017,3,20,7,small,2.0%,0.454
2017,3,20,8,small,0.5%,0.000
2017,3,20,9,small,0.0%,0.000
2017,3,20,10,large,2.0%,1.217
2017,3,20,11,small,1.0%,0.046
2017,3,20,12,small,0.5%,0.000
2017,3,20,13,small,1.0%,0.237
2017,3,20,14,small,2.0%,0.505
2017,3,20,15,small,0.0%,0.000
2017,3,20,16,small,0.5%,0.000
2017,3,20,17,small,2.0%,0.398
2017,3,20,18,large,0.0%,0.000
2017,3,20,19,small,1.0%,0.140
2017,3,20,20,large,0.5%,0.000
2017,3,20,21,small,0.0%,0.000
2017,3,20,22,small,2.0%,0.620
2017,3,20,23,large,0.5%,0.000
2017,3,20,24,small,1.0%,0.146
2017,3,20,25,large,0.0%,0.000
2017,3,20,26,small,1.0%,0.153
2017,3,20,27,small,2.0%,0.717
2017,3,20,28,small,0.5%,0.000
2017,3,20,29,small,0.5%,0.053
2017,3,20,30,small,2.0%,0.803
2017,3,20,31,small,0.0%,0.000
2017,3,20,32,large,1.0%,0.464
2017,3,20,33,small,0.5%,0.038
2017,3,20,34,large,1.0%,0.542
2017,3,20,35,small,0.0%,0.000
2017,3,20,36,large,2.0%,1.506
2017,3,21,1,large,0.5%,0.000
2017,3,21,2,large,2.0%,1.208
2017,3,21,4,small,1.0%,0.094
2017,3,21,5,large,1.0%,0.414
2017,3,21,6,large,0.0%,0.000
2017,3,21,7,small,2.0%,0.403
2017,3,21,8,small,0.5%,0.000
2017,3,21,10,large,2.0%,1.210
2017,3,21,11,small,1.0%,0.108
2017,3,21,12,small,0.5%,0.000
2017,3,21,13,small,1.0%,0.065
2017,3,21,14,small,2.0%,0.473
2017,3,21,16,small,0.5%,0.000
2017,3,21,17,small,2.0%,0.471
2017,3,21,18,large,0.0%,0.000
2017,3,21,19,small,1.0%,0.090
2017,3,21,20,large,0.5%,0.000
2017,3,21,22,small,2.0%,0.538
2017,3,21,23,large,0.5%,0.000
2017,3,21,24,small,1.0%,0.218
2017,3,21,25,large,0.0%,0.000
2017,3,21,26,small,1.0%,0.209
2017,3,21,27,small,2.0%,0.569
2017,3,21,28,small,0.5%,0.000
2017,3,21,29,small,0.5%,0.000
2017,3,21,30,small,2.0%,0.747
2017,3,21,32,large,1.0%,0.313
2017,3,21,33,small,0.5%,0.000
2017,3,21,34,large,1.0%,0.433
2017,3,21,36,large,2.0%,1.465
2017,3,22,1,large,0.5%,0.180
2017,3,22,2,large,2.0%,1.152
2017,3,22,4,small,1.0%,0.106
2017,3,22,5,large,1.0%,0.461
2017,3,22,6,large,0.0%,0.000
2017,3,22,7,small,2.0%,0.466
2017,3,22,8,small,0.5%,0.000
2017,3,22,10,large,2.0%,1.133
2017,3,22,11,small,1.0%,0.114
2017,3,22,12,small,0.5%,0.000
2017,3,22,13,small,1.0%,0.203
2017,3,22,14,small,2.0%,0.486
2017,3,22,16,small,0.5%,0.000
2017,3,22,17,small,2.0%,0.511
2017,3,22,18,large,0.0%,0.000
2017,3,22,19,small,1.0%,0.240
2017,3,22,20,large,0.5%,0.000
2017,3,22,22,small,2.0%,0.565
2017,3,22,23,large,0.5%,0.000
2017,3,22,24,small,1.0%,0.174
2017,3,22,25,large,0.0%,0.000
2017,3,22,26,small,1.0%,0.300
2017,3,22,27,small,2.0%,0.768
2017,3,22,28,small,0.5%,0.000
2017,3,22,29,small,0.5%,0.057
2017,3,22,30,small,2.0%,0.676
2017,3,22,32,large,1.0%,0.537
2017,3,22,33,small,0.5%,0.000
2017,3,22,34,large,1.0%,0.562
2017,3,22,36,large,2.0%,1.630
2017,3,23,1,large,0.5%,0.456
2017,3,23,2,large,2.0%,1.549
2017,3,23,4,small,1.0%,0.206
2017,3,23,5,large,1.0%,0.743
2017,3,23,6,large,0.0%,0.000
2017,3,23,7,small,2.0%,0.520
2017,3,23,8,small,0.5%,0.064
2017,3,23,10,large,2.0%,1.442
2017,3,23,11,small,1.0%,0.118
2017,3,23,12,small,0.5%,0.065
2017,3,23,13,small,1.0%,0.265
2017,3,23,14,small,2.0%,0.627
2017,3,23,16,small,0.5%,0.000
2017,3,23,17,small,2.0%,0.525
2017,3,23,18,large,0.0%,0.000
2017,3,23,19,small,1.0%,0.330
2017,3,23,20,large,0.5%,0.194
2017,3,23,22,small,2.0%,0.641
2017,3,23,23,large,0.5%,0.109
2017,3,23,24,small,1.0%,0.298
2017,3,23,25,large,0.0%,0.000
2017,3,23,26,small,1.0%,0.375
2017,3,23,27,small,2.0%,0.804
2017,3,23,28,small,0.5%,0.198
2017,3,23,29,small,0.5%,0.193
2017,3,23,30,small,2.0%,0.900
2017,3,23,32,large,1.0%,0.744
2017,3,23,33,small,0.5%,0.151
2017,3,23,34,large,1.0%,0.903
2017,3,23,36,large,2.0%,1.906
2017,3,24,1,large,0.5%,0.283
2017,3,24,2,large,2.0%,1.194
2017,3,24,4,small,1.0%,0.000
2017,3,24,5,large,1.0%,0.604
2017,3,24,6,large,0.0%,0.000
2017,3,24,7,small,2.0%,0.467
2017,3,24,8,small,0.5%,0.000
2017,3,24,10,large,2.0%,1.240
2017,3,24,11,small,1.0%,0.000
2017,3,24,12,small,0.5%,0.000
2017,3,24,13,small,1.0%,0.000
2017,3,24,14,small,2.0%,0.507
2017,3,24,16,small,0.5%,0.000
2017,3,24,17,small,2.0%,0.456
2017,3,24,18,large,0.0%,0.000
2017,3,24,19,small,1.0%,0.000
2017,3,24,20,large,0.5%,0.073
2017,3,24,22,small,2.0%,0.587
2017,3,24,23,large,0.5%,0.000
2017,3,24,24,small,1.0%,0.000
2017,3,24,25,large,0.0%,0.000
2017,3,24,26,small,1.0%,0.000
2017,3,24,27,small,2.0%,0.628
2017,3,24,28,small,0.5%,0.031
2017,3,24,29,small,0.5%,0.000
2017,3,24,30,small,2.0%,0.749
2017,3,24,32,large,1.0%,0.505
2017,3,24,33,small,0.5%,0.113
2017,3,24,34,large,1.0%,0.737
2017,3,24,36,large,2.0%,1.601
2017,3,25,1,large,0.5%,0.333
2017,3,25,2,large,2.0%,1.377
2017,3,25,5,large,1.0%,0.598
2017,3,25,7,small,2.0%,0.505
2017,3,25,8,small,0.5%,0.078
2017,3,25,10,large,2.0%,1.250
2017,3,25,12,small,0.5%,0.011
2017,3,25,14,small,2.0%,0.530
2017,3,25,16,small,0.5%,0.000
2017,3,25,17,small,2.0%,0.525
2017,3,25,20,large,0.5%,0.000
2017,3,25,22,small,2.0%,0.729
2017,3,25,23,large,0.5%,0.216
2017,3,25,27,small,2.0%,0.795
2017,3,25,28,small,0.5%,0.073
2017,3,25,29,small,0.5%,0.062
2017,3,25,30,small,2.0%,0.879
2017,3,25,32,large,1.0%,0.618
2017,3,25,33,small,0.5%,0.132
2017,3,25,34,large,1.0%,0.636
2017,3,25,36,large,2.0%,1.778
2017,3,26,1,large,0.5%,0.000
2017,3,26,2,large,2.0%,0.000
2017,3,26,5,large,1.0%,0.000
2017,3,26,7,small,2.0%,0.000
2017,3,26,8,small,0.5%,0.000
2017,3,26,10,large,2.0%,0.000
2017,3,26,12,small,0.5%,0.000
2017,3,26,14,small,2.0%,0.000
2017,3,26,16,small,0.5%,0.000
2017,3,26,17,small,2.0%,0.000
2017,3,26,20,large,0.5%,0.196
2017,3,26,22,small,2.0%,0.569
2017,3,26,23,large,0.5%,0.104
2017,3,26,27,small,2.0%,0.700
2017,3,26,28,small,0.5%,0.130
2017,3,26,29,small,0.5%,0.150
2017,3,26,30,small,2.0%,0.785
2017,3,26,32,large,1.0%,0.551
2017,3,26,33,small,0.5%,0.086
2017,3,26,34,large,1.0%,0.693
2017,3,26,36,large,2.0%,1.783
2017,3,27,1,large,0.5%,0.376
2017,3,27,2,large,2.0%,1.488
2017,3,27,5,large,1.0%,0.638
2017,3,27,7,small,2.0%,0.520
2017,3,27,8,small,0.5%,0.084
2017,3,27,10,large,2.0%,1.476
2017,3,27,12,small,0.5%,0.062
2017,3,27,14,small,2.0%,0.648
2017,3,27,16,small,0.5%,0.037
2017,3,27,17,small,2.0%,0.570
2017,3,27,20,large,0.5%,0.000
2017,3,27,22,small,2.0%,0.000
2017,3,27,23,large,0.5%,0.000
2017,3,27,27,small,2.0%,0.000
2017,3,27,28,small,0.5%,0.000
2017,3,27,29,small,0.5%,0.000
2017,3,27,30,small,2.0%,0.000
2017,3,27,32,large,1.0%,0.000
2017,3,27,33,small,0.5%,0.000
2017,3,27,34,large,1.0%,0.000
2017,3,27,36,large,2.0%,0.000
2017,3,28,1,large,0.5%,0.358
2017,3,28,2,large,2.0%,1.466
2017,3,28,5,large,1.0%,0.729
2017,3,28,7,small,2.0%,0.491
2017,3,28,8,small,0.5%,0.000
2017,3,28,10,large,2.0%,1.431
2017,3,28,12,small,0.5%,0.023
2017,3,28,14,small,2.0%,0.523
2017,3,28,16,small,0.5%,0.000
2017,3,28,17,small,2.0%,0.459
2017,3,28,20,large,0.5%,0.101
2017,3,28,22,small,2.0%,0.630
2017,3,28,23,large,0.5%,0.000
2017,3,28,27,small,2.0%,0.892
2017,3,28,28,small,0.5%,0.113
2017,3,28,29,small,0.5%,0.067
2017,3,28,30,small,2.0%,0.961
2017,3,28,32,large,1.0%,0.552
2017,3,28,33,small,0.5%,0.203
2017,3,28,34,large,1.0%,0.832
2017,3,28,36,large,2.0%,2.460
2017,3,29,1,large,0.5%,0.291
2017,3,29,2,large,2.0%,1.770
2017,3,29,5,large,1.0%,0.622
2017,3,29,7,small,2.0%,0.526
2017,3,29,8,small,0.5%,0.116
2017,3,29,10,large,2.0%,1.043
2017,3,29,12,small,0.5%,0.000
2017,3,29,14,small,2.0%,0.937
2017,3,29,16,small,0.5%,0.000
2017,3,29,17,small,2.0%,0.597
2017,3,29,20,large,0.5%,0.048
2017,3,29,22,small,2.0%,0.712
2017,3,29,23,large,0.5%,0.116
2017,3,29,27,small,2.0%,0.673
2017,3,29,28,small,0.5%,0.040
2017,3,29,29,small,0.5%,0.045
2017,3,29,30,small,2.0%,0.900
2017,3,29,32,large,1.0%,0.665
2017,3,29,33,small,0.5%,0.000
2017,3,29,34,large,1.0%,0.636
2017,3,29,36,large,2.0%,2.025
2017,3,30,1,large,0.5%,0.353
2017,3,30,2,large,2.0%,1.726
2017,3,30,5,large,1.0%,0.727
2017,3,30,7,small,2.0%,0.528
2017,3,30,8,small,0.5%,0.068
2017,3,30,10,large,2.0%,1.487
2017,3,30,12,small,0.5%,0.118
2017,3,30,14,small,2.0%,0.656
2017,3,30,16,small,0.5%,0.070
2017,3,30,17,small,2.0%,0.645
2017,3,30,20,large,0.5%,0.494
2017,3,30,22,small,2.0%,0.728
2017,3,30,23,large,0.5%,0.165
2017,3,30,27,small,2.0%,0.858
2017,3,30,28,small,0.5%,0.195
2017,3,30,29,small,0.5%,0.188
2017,3,30,30,small,2.0%,1.035
2017,3,30,32,large,1.0%,0.771
2017,3,30,33,small,0.5%,0.180
2017,3,30,34,large,1.0%,0.944
2017,3,30,36,large,2.0%,2.498
2017,3,31,1,large,0.5%,0.448
2017,3,31,2,large,2.0%,1.507
2017,3,31,5,large,1.0%,0.685
2017,3,31,7,small,2.0%,0.589
2017,3,31,8,small,0.5%,0.085
2017,3,31,10,large,2.0%,1.536
2017,3,31,12,small,0.5%,0.078
2017,3,31,14,small,2.0%,0.623
2017,3,31,16,small,0.5%,0.074
2017,3,31,17,small,2.0%,0.568
2017,3,31,20,large,0.5%,0.217
2017,3,31,22,small,2.0%,0.725
2017,3,31,23,large,0.5%,0.186
2017,3,31,27,small,2.0%,0.735
2017,3,31,28,small,0.5%,0.104
2017,3,31,29,small,0.5%,0.093
2017,3,31,30,small,2.0%,0.998
2017,3,31,32,large,1.0%,0.492
2017,3,31,33,small,0.5%,0.167
2017,3,31,34,large,1.0%,0.873
2017,3,31,36,large,2.0%,2.077
2017,4,1,1,large,0.5%,0.612
2017,4,1,2,large,2.0%,1.505
2017,4,1,5,large,1.0%,0.718
2017,4,1,7,small,2.0%,0.605
2017,4,1,8,small,0.5%,0.166
2017,4,1,10,large,2.0%,1.320
2017,4,1,12,small,0.5%,0.116
2017,4,1,14,small,2.0%,0.615
2017,4,1,16,small,0.5%,0.082
2017,4,1,17,small,2.0%,0.545
2017,4,1,20,large,0.5%,0.238
2017,4,1,22,small,2.0%,0.653
2017,4,1,23,large,0.5%,0.177
2017,4,1,27,small,2.0%,0.879
2017,4,1,28,small,0.5%,0.151
2017,4,1,29,small,0.5%,0.165
2017,4,1,30,small,2.0%,0.964
2017,4,1,32,large,1.0%,0.811
2017,4,1,33,small,0.5%,0.200
2017,4,1,34,large,1.0%,0.967
2017,4,1,36,large,2.0%,2.098
2017,4,2,1,large,0.5%,0.552
2017,4,2,2,large,2.0%,1.606
2017,4,2,5,large,1.0%,0.894
2017,4,2,7,small,2.0%,0.622
2017,4,2,8,small,0.5%,0.144
2017,4,2,10,large,2.0%,1.506
2017,4,2,12,small,0.5%,0.160
2017,4,2,14,small,2.0%,0.699
2017,4,2,16,small,0.5%,0.136
2017,4,2,17,small,2.0%,0.604
2017,4,2,20,large,0.5%,0.472
2017,4,2,22,small,2.0%,0.814
2017,4,2,23,large,0.5%,0.288
2017,4,2,27,small,2.0%,0.793
2017,4,2,28,small,0.5%,0.153
2017,4,2,29,small,0.5%,0.130
2017,4,2,30,small,2.0%,0.956
2017,4,2,32,large,1.0%,0.713
2017,4,2,33,small,0.5%,0.172
2017,4,2,34,large,1.0%,1.004
2017,4,2,36,large,2.0%,2.737
2017,4,3,1,large,0.5%,0.459
2017,4,3,2,large,2.0%,1.463
2017,4,3,5,large,1.0%,0.580
2017,4,3,7,small,2.0%,0.552
2017,4,3,8,small,0.5%,0.087
2017,4,3,10,large,2.0%,1.300
2017,4,3,12,small,0.5%,0.000
2017,4,3,14,small,2.0%,0.610
2017,4,3,16,small,0.5%,0.033
2017,4,3,17,small,2.0%,0.538
2017,4,3,20,large,0.5%,0.275
2017,4,3,22,small,2.0%,0.769
2017,4,3,23,large,0.5%,0.021
2017,4,3,27,small,2.0%,0.758
2017,4,3,28,small,0.5%,0.106
2017,4,3,29,small,0.5%,0.104
2017,4,3,30,small,2.0%,0.927
2017,4,3,32,large,1.0%,0.687
2017,4,3,33,small,0.5%,0.104
2017,4,3,34,large,1.0%,0.732
2017,4,3,36,large,2.0%,2.003
2017,4,4,1,large,0.5%,0.548
2017,4,4,2,large,2.0%,1.549
2017,4,4,5,large,1.0%,0.766
2017,4,4,7,small,2.0%,0.578
2017,4,4,8,small,0.5%,0.107
2017,4,4,10,large,2.0%,1.409
2017,4,4,12,small,0.5%,0.073
2017,4,4,14,small,2.0%,0.651
2017,4,4,16,small,0.5%,0.067
2017,4,4,17,small,2.0%,0.537
2017,4,4,20,large,0.5%,0.430
2017,4,4,22,small,2.0%,0.760
2017,4,4,23,large,0.5%,0.308
2017,4,4,27,small,2.0%,0.906
2017,4,4,28,small,0.5%,0.216
2017,4,4,29,small,0.5%,0.179
2017,4,4,30,small,2.0%,0.923
2017,4,4,32,large,1.0%,0.593
2017,4,4,33,small,0.5%,0.129
2017,4,4,34,large,1.0%,0.931
2017,4,4,36,large,2.0%,2.244
2017,4,5,1,large,0.5%,0.581
2017,4,5,2,large,2.0%,1.576
2017,4,5,5,large,1.0%,0.761
2017,4,5,7,small,2.0%,0.598
2017,4,5,8,small,0.5%,0.116
2017,4,5,10,large,2.0%,1.317
2017,4,5,12,small,0.5%,0.129
2017,4,5,14,small,2.0%,0.642
2017,4,5,16,small,0.5%,0.140
2017,4,5,17,small,2.0%,0.590
2017,4,5,20,large,0.5%,0.366
2017,4,5,22,small,2.0%,0.724
2017,4,5,23,large,0.5%,0.211
2017,4,5,27,small,2.0%,0.794
2017,4,5,28,small,0.5%,0.109
2017,4,5,29,small,0.5%,0.070
2017,4,5,30,small,2.0%,0.890
2017,4,5,32,large,1.0%,0.610
2017,4,5,33,small,0.5%,0.213
2017,4,5,34,large,1.0%,0.812
2017,4,5,36,large,2.0%,2.065
2017,4,6,1,large,0.5%,0.422
2017,4,6,2,large,2.0%,1.528
2017,4,6,5,large,1.0%,0.725
2017,4,6,7,small,2.0%,0.547
2017,4,6,8,small,0.5%,0.135
2017,4,6,10,large,2.0%,1.402
2017,4,6,12,small,0.5%,0.127
2017,4,6,14,small,2.0%,0.599
2017,4,6,16,small,0.5%,0.037
2017,4,6,17,small,2.0%,0.592
2017,4,6,20,large,0.5%,0.325
2017,4,6,22,small,2.0%,0.771
2017,4,6,23,large,0.5%,0.256
2017,4,6,27,small,2.0%,0.765
2017,4,6,28,small,0.5%,0.129
2017,4,6,29,small,0.5%,0.104
2017,4,6,30,small,2.0%,0.978
2017,4,6,32,large,1.0%,0.710
2017,4,6,33,small,0.5%,0.150
2017,4,6,34,large,1.0%,0.815
2017,4,6,36,large,2.0%,2.300
2017,4,7,1,large,0.5%,0.220
2017,4,7,2,large,2.0%,1.209
2017,4,7,5,large,1.0%,0.499
2017,4,7,7,small,2.0%,0.468
2017,4,7,8,small,0.5%,0.042
2017,4,7,10,large,2.0%,1.166
2017,4,7,12,small,0.5%,0.084
2017,4,7,14,small,2.0%,0.536
2017,4,7,16,small,0.5%,0.000
2017,4,7,17,small,2.0%,0.503
2017,4,7,20,large,0.5%,0.245
2017,4,7,22,small,2.0%,0.642
2017,4,7,23,large,0.5%,0.000
2017,4,7,27,small,2.0%,0.703
2017,4,7,28,small,0.5%,0.000
2017,4,7,29,small,0.5%,0.060
2017,4,7,30,small,2.0%,0.803
2017,4,7,32,large,1.0%,0.469
2017,4,7,33,small,0.5%,0.035
2017,4,7,34,large,1.0%,0.648
2017,4,7,36,large,2.0%,1.924
2017,4,8,1,large,0.5%,0.000
2017,4,8,2,large,2.0%,0.000
2017,4,8,5,large,1.0%,0.000
2017,4,8,7,small,2.0%,0.000
2017,4,8,8,small,0.5%,0.000
2017,4,8,10,large,2.0%,0.000
2017,4,8,12,small,0.5%,0.000
2017,4,8,14,small,2.0%,0.000
2017,4,8,16,small,0.5%,0.000
2017,4,8,17,small,2.0%,0.000
2017,4,8,20,large,0.5%,0.000
2017,4,8,22,small,2.0%,0.000
2017,4,8,23,large,0.5%,0.000
2017,4,8,27,small,2.0%,0.000
2017,4,8,28,small,0.5%,0.000
2017,4,8,29,small,0.5%,0.000
2017,4,8,30,small,2.0%,0.000
2017,4,8,32,large,1.0%,0.000
2017,4,8,33,small,0.5%,0.000
2017,4,8,34,large,1.0%,0.000
2017,4,8,36,large,2.0%,0.000
2017,4,9,1,large,0.5%,0.270
2017,4,9,2,large,2.0%,1.507
2017,4,9,5,large,1.0%,0.528
2017,4,9,7,small,2.0%,0.540
2017,4,9,8,small,0.5%,0.061
2017,4,9,10,large,2.0%,1.219
2017,4,9,12,small,0.5%,0.027
2017,4,9,14,small,2.0%,0.599
2017,4,9,16,small,0.5%,0.000
2017,4,9,17,small,2.0%,0.503
2017,4,9,20,large,0.5%,0.179
2017,4,9,22,small,2.0%,0.649
2017,4,9,23,large,0.5%,0.112
2017,4,9,27,small,2.0%,0.815
2017,4,9,28,small,0.5%,0.061
2017,4,9,29,small,0.5%,0.160
2017,4,9,30,small,2.0%,0.916
2017,4,9,32,large,1.0%,0.526
2017,4,9,33,small,0.5%,0.025
2017,4,9,34,large,1.0%,0.733
2017,4,9,36,large,2.0%,2.159
2017,4,10,1,large,0.5%,0.336
2017,4,10,2,large,2.0%,1.436
2017,4,10,5,large,1.0%,0.598
2017,4,10,7,small,2.0%,0.489
2017,4,10,8,small,0.5%,0.000
2017,4,10,10,large,2.0%,1.302
2017,4,10,12,small,0.5%,0.081
2017,4,10,14,small,2.0%,0.523
2017,4,10,16,small,0.5%,0.000
2017,4,10,17,small,2.0%,0.569
2017,4,10,20,large,0.5%,0.157
2017,4,10,22,small,2.0%,0.705
2017,4,10,23,large,0.5%,0.097
2017,4,10,27,small,2.0%,0.717
2017,4,10,28,small,0.5%,0.000
2017,4,10,29,small,0.5%,0.000
2017,4,10,30,small,2.0%,0.752
2017,4,10,32,large,1.0%,0.508
2017,4,10,33,small,0.5%,0.000
2017,4,10,34,large,1.0%,0.610
2017,4,10,36,large,2.0%,1.861
2017,4,11,1,large,0.5%,0.353
2017,4,11,2,large,2.0%,1.387
2017,4,11,5,large,1.0%,0.559
2017,4,11,7,small,2.0%,0.551
2017,4,11,8,small,0.5%,0.077
2017,4,11,10,large,2.0%,1.080
2017,4,11,12,small,0.5%,0.000
2017,4,11,14,small,2.0%,0.537
2017,4,11,16,small,0.5%,0.000
2017,4,11,17,small,2.0%,0.550
2017,4,11,20,large,0.5%,0.075
2017,4,11,22,small,2.0%,0.552
2017,4,11,23,large,0.5%,0.033
2017,4,11,27,small,2.0%,0.672
2017,4,11,28,small,0.5%,0.000
2017,4,11,29,small,0.5%,0.035
2017,4,11,30,small,2.0%,0.804
2017,4,11,32,large,1.0%,0.552
2017,4,11,33,small,0.5%,0.114
2017,4,11,34,large,1.0%,0.761
2017,4,11,36,large,2.0%,1.879
2017,4,12,1,large,0.5%,0.374
2017,4,12,2,large,2.0%,1.489
2017,4,12,5,large,1.0%,0.555
2017,4,12,7,small,2.0%,0.415
2017,4,12,8,small,0.5%,0.000
2017,4,12,10,large,2.0%,1.366
2017,4,12,12,small,0.5%,0.122
2017,4,12,14,small,2.0%,0.666
2017,4,12,16,small,0.5%,0.036
2017,4,12,17,small,2.0%,0.484
2017,4,12,20,large,0.5%,0.192
2017,4,12,22,small,2.0%,0.733
2017,4,12,23,large,0.5%,0.000
2017,4,12,27,small,2.0%,0.871
2017,4,12,28,small,0.5%,0.074
2017,4,12,29,small,0.5%,0.000
2017,4,12,30,small,2.0%,0.847
2017,4,12,32,large,1.0%,0.585
2017,4,12,33,small,0.5%,0.071
2017,4,12,34,large,1.0%,0.703
2017,4,12,36,large,2.0%,2.216
2017,4,13,1,large,0.5%,0.350
2017,4,13,2,large,2.0%,1.381
2017,4,13,5,large,1.0%,0.483
2017,4,13,7,small,2.0%,0.580
2017,4,13,8,small,0.5%,0.000
2017,4,13,10,large,2.0%,1.307
2017,4,13,12,small,0.5%,0.000
2017,4,13,14,small,2.0%,0.524
2017,4,13,16,small,0.5%,0.134
2017,4,13,17,small,2.0%,0.555
2017,4,13,20,large,0.5%,0.176
2017,4,13,22,small,2.0%,0.621
2017,4,13,23,large,0.5%,0.096
2017,4,13,27,small,2.0%,0.694
2017,4,13,28,small,0.5%,0.072
2017,4,13,29,small,0.5%,0.000
2017,4,13,30,small,2.0%,0.861
2017,4,13,32,large,1.0%,0.571
2017,4,13,33,small,0.5%,0.000
2017,4,13,34,large,1.0%,0.668
2017,4,13,36,large,2.0%,1.842
2017,4,14,1,large,0.5%,0.379
2017,4,14,2,large,2.0%,1.458
2017,4,14,5,large,1.0%,0.743
2017,4,14,7,small,2.0%,0.507
2017,4,14,8,small,0.5%,0.150
2017,4,14,10,large,2.0%,1.245
2017,4,14,12,small,0.5%,0.104
2017,4,14,14,small,2.0%,0.622
2017,4,14,16,small,0.5%,0.030
2017,4,14,17,small,2.0%,0.571
2017,4,14,20,large,0.5%,0.331
2017,4,14,22,small,2.0%,0.702
2017,4,14,23,large,0.5%,0.227
2017,4,14,27,small,2.0%,0.779
2017,4,14,28,small,0.5%,0.027
2017,4,14,29,small,0.5%,0.089
2017,4,14,30,small,2.0%,0.964
2017,4,14,32,large,1.0%,0.474
2017,4,14,33,small,0.5%,0.187
2017,4,14,34,large,1.0%,0.917
2017,4,14,36,large,2.0%,2.238
2017,4,15,1,large,0.5%,0.234
2017,4,15,2,large,2.0%,1.466
2017,4,15,5,large,1.0%,0.586
2017,4,15,7,small,2.0%,0.523
2017,4,15,8,small,0.5%,0.055
2017,4,15,10,large,2.0%,1.490
2017,4,15,12,small,0.5%,0.084
2017,4,15,14,small,2.0%,0.621
2017,4,15,16,small,0.5%,0.044
2017,4,15,17,small,2.0%,0.474
2017,4,15,20,large,0.5%,0.223
2017,4,15,22,small,2.0%,0.658
2017,4,15,23,large,0.5%,0.056
2017,4,15,27,small,2.0%,0.615
2017,4,15,28,small,0.5%,0.098
2017,4,15,29,small,0.5%,0.170
2017,4,15,30,small,2.0%,0.818
2017,4,15,32,large,1.0%,0.559
2017,4,15,33,small,0.5%,0.093
2017,4,15,34,large,1.0%,0.616
2017,4,15,36,large,2.0%,2.078
2017,4,16,1,large,0.5%,0.294
2017,4,16,2,large,2.0%,1.431
2017,4,16,5,large,1.0%,0.515
2017,4,16,7,small,2.0%,0.517
2017,4,16,8,small,0.5%,0.000
2017,4,16,10,large,2.0%,1.166
2017,4,16,12,small,0.5%,0.044
2017,4,16,14,small,2.0%,0.550
2017,4,16,16,small,0.5%,0.037
2017,4,16,17,small,2.0%,0.519
2017,4,16,20,large,0.5%,0.210
2017,4,16,22,small,2.0%,0.570
2017,4,16,23,large,0.5%,0.028
2017,4,16,27,small,2.0%,0.711
2017,4,16,28,small,0.5%,0.076
2017,4,16,29,small,0.5%,0.074
2017,4,16,30,small,2.0%,0.737
2017,4,16,32,large,1.0%,0.420
2017,4,16,33,small,0.5%,0.054
2017,4,16,34,large,1.0%,0.650
2017,4,16,36,large,2.0%,1.990
2017,4,17,1,large,0.5%,0.484
2017,4,17,2,large,2.0%,1.602
2017,4,17,5,large,1.0%,0.750
2017,4,17,7,small,2.0%,0.500
2017,4,17,8,small,0.5%,0.168
2017,4,17,10,large,2.0%,1.331
2017,4,17,12,small,0.5%,0.084
2017,4,17,14,small,2.0%,0.654
2017,4,17,16,small,0.5%,0.094
2017,4,17,17,small,2.0%,0.540
2017,4,17,20,large,0.5%,0.497
2017,4,17,22,small,2.0%,0.711
2017,4,17,23,large,0.5%,0.239
2017,4,17,27,small,2.0%,0.844
2017,4,17,28,small,0.5%,0.200
2017,4,17,29,small,0.5%,0.188
2017,4,17,30,small,2.0%,0.972
2017,4,17,32,large,1.0%,0.641
2017,4,17,33,small,0.5%,0.183
2017,4,17,34,large,1.0%,0.925
2017,4,17,36,large,2.0%,2.144
2017,4,18,1,large,0.5%,0.313
2017,4,18,2,large,2.0%,1.266
2017,4,18,5,large,1.0%,0.516
2017,4,18,7,small,2.0%,0.511
2017,4,18,8,small,0.5%,0.057
2017,4,18,10,large,2.0%,1.189
2017,4,18,12,small,0.5%,0.000
2017,4,18,14,small,2.0%,0.617
2017,4,18,16,small,0.5%,0.000
2017,4,18,17,small,2.0%,0.570
2017,4,18,20,large,0.5%,0.124
2017,4,18,22,small,2.0%,0.678
2017,4,18,23,large,0.5%,0.061
2017,4,18,27,small,2.0%,0.758
2017,4,18,28,small,0.5%,0.107
2017,4,18,29,small,0.5%,0.063
2017,4,18,30,small,2.0%,0.893
